id,site_code,quadrat_num,PFT,height_observed,height_predicted,summary_type
3088,TOPOFTHEWORLD,10m,EVERGREEN SHRUBS,5,8.944444424,mean
3089,TOPOFTHEWORLD,10m,LICHENS,4,82.49999881,max
3090,TOPOFTHEWORLD,10m,LICHENS,4,24.65359481,mean
3091,TOPOFTHEWORLD,10m,TOTAL,7.583333333,83.7500006,max
3092,TOPOFTHEWORLD,10m,TOTAL,6.958333334,24.31198476,mean
3093,TOPOFTHEWORLD,20m,DECIDUOUS SHRUBS,87.5,115.199995,max
3094,TOPOFTHEWORLD,20m,DECIDUOUS SHRUBS,51.91666667,73.58801158,mean
3095,TOPOFTHEWORLD,20m,EVERGREEN SHRUBS,22.33333333,119.4000006,max
3096,TOPOFTHEWORLD,20m,EVERGREEN SHRUBS,14.66666667,46.22959191,mean
3097,TOPOFTHEWORLD,20m,TOTAL,27.45833333,103.0749992,max
3098,TOPOFTHEWORLD,20m,TOTAL,16.64583333,48.22550367,mean
3099,TOPOFTHEWORLD,30m,DECIDUOUS SHRUBS,57.33333333,72.00000286,max
3100,TOPOFTHEWORLD,30m,DECIDUOUS SHRUBS,38.33333333,51.30000001,mean
3101,TOPOFTHEWORLD,30m,EVERGREEN SHRUBS,31.66666667,63.99999857,max
3102,TOPOFTHEWORLD,30m,EVERGREEN SHRUBS,15.77777778,27.9234528,mean
3103,TOPOFTHEWORLD,30m,TOTAL,44.5,68.00000072,max
3104,TOPOFTHEWORLD,30m,TOTAL,27.05555555,39.6117264,mean
3105,TOPOFTHEWORLD,40m,DECIDUOUS SHRUBS,92.33333333,46.09999955,max
3106,TOPOFTHEWORLD,40m,DECIDUOUS SHRUBS,66.5,25.60097322,mean
3107,TOPOFTHEWORLD,40m,EVERGREEN SHRUBS,42.33333333,40.50000012,max
3108,TOPOFTHEWORLD,40m,EVERGREEN SHRUBS,28.16666667,21.15116278,mean
3109,TOPOFTHEWORLD,40m,TOTAL,44.88888889,36.99999998,max
3110,TOPOFTHEWORLD,40m,TOTAL,31.55555556,19.02690247,mean
3111,TOPOFTHEWORLD,50m,DECIDUOUS SHRUBS,74.5,122.6999998,max
3112,TOPOFTHEWORLD,50m,DECIDUOUS SHRUBS,52.25,50.20449661,mean
3113,TOPOFTHEWORLD,50m,EVERGREEN SHRUBS,17,90.79999924,max
3114,TOPOFTHEWORLD,50m,EVERGREEN SHRUBS,14.33333334,20.28543704,mean
3115,TOPOFTHEWORLD,50m,TOTAL,45.75,106.7499995,max
3116,TOPOFTHEWORLD,50m,TOTAL,33.29166667,35.24496682,mean
3117,TOPOFTHEWORLD,60m,DECIDUOUS SHRUBS,94,57.70000219,max
3118,TOPOFTHEWORLD,60m,DECIDUOUS SHRUBS,57.33333334,32.76037035,mean
3119,TOPOFTHEWORLD,60m,EVERGREEN SHRUBS,31.33333333,48.19999933,max
3120,TOPOFTHEWORLD,60m,EVERGREEN SHRUBS,20.16666667,24.1603306,mean
3121,TOPOFTHEWORLD,60m,TOTAL,41.77777778,53.43333483,max
3122,TOPOFTHEWORLD,60m,TOTAL,25.83333333,25.3840608,mean
3123,TOPOFTHEWORLD,70m,DECIDUOUS SHRUBS,100,33.89999866,max
3124,TOPOFTHEWORLD,70m,DECIDUOUS SHRUBS,61.83333334,16.81753377,mean
3125,TOPOFTHEWORLD,70m,EVERGREEN SHRUBS,18,33.89999866,max
3126,TOPOFTHEWORLD,70m,EVERGREEN SHRUBS,12.44444444,19.82565791,mean
3127,TOPOFTHEWORLD,70m,TOTAL,59,33.89999866,max
3128,TOPOFTHEWORLD,70m,TOTAL,37.13888889,18.32159584,mean
3129,TOPOFTHEWORLD,80m,DECIDUOUS SHRUBS,73,99.80000257,max
3130,TOPOFTHEWORLD,80m,DECIDUOUS SHRUBS,52.5,48.43024194,mean
3131,TOPOFTHEWORLD,80m,EVERGREEN SHRUBS,29.33333333,79.50000167,max
3132,TOPOFTHEWORLD,80m,EVERGREEN SHRUBS,18.66666667,37.17285727,mean
3133,TOPOFTHEWORLD,80m,LICHENS,3.5,53.50000262,max
3134,TOPOFTHEWORLD,80m,LICHENS,3.5,19.16571433,mean
3135,TOPOFTHEWORLD,80m,TOTAL,26.45833333,71.62500173,max
3136,TOPOFTHEWORLD,80m,TOTAL,18.66666667,32.10356695,mean
3137,TOPOFTHEWORLD,90m,DECIDUOUS SHRUBS,25,68.90000105,max
3138,TOPOFTHEWORLD,90m,DECIDUOUS SHRUBS,25,22.74459468,mean
3139,TOPOFTHEWORLD,90m,EVERGREEN SHRUBS,7.5,37.09999919,max
3140,TOPOFTHEWORLD,90m,EVERGREEN SHRUBS,6.25,20.25000023,mean
3141,TOPOFTHEWORLD,90m,GRAMINOIDS,20.33333333,22.10000008,max
3142,TOPOFTHEWORLD,90m,GRAMINOIDS,20.33333333,5.056250014,mean
3143,TOPOFTHEWORLD,90m,LICHENS,2,33.70000124,max
3144,TOPOFTHEWORLD,90m,LICHENS,2,8.450714312,mean
3145,TOPOFTHEWORLD,90m,TOTAL,10.96666667,39.08000022,max
3146,TOPOFTHEWORLD,90m,TOTAL,10.71666667,12.42009207,mean
3147,TOWYK,0m,DECIDUOUS SHRUBS,13.25,7.800000161,max
3148,TOWYK,0m,DECIDUOUS SHRUBS,13.25,4.361038974,mean
3149,TOWYK,0m,EVERGREEN SHRUBS,1.75,6.100000069,max
3150,TOWYK,0m,EVERGREEN SHRUBS,1.375,2.651801814,mean
3151,TOWYK,0m,TOTAL,7.5,6.950000115,max
3152,TOWYK,0m,TOTAL,7.3125,3.506420394,mean
3153,TOWYK,10m,DECIDUOUS SHRUBS,1,4.199999943,max
3154,TOWYK,10m,DECIDUOUS SHRUBS,1,1.899999983,mean
3155,TOWYK,10m,EVERGREEN SHRUBS,2.25,4.600000009,max
3156,TOWYK,10m,EVERGREEN SHRUBS,1.625,1.522560982,mean
3157,TOWYK,10m,TOTAL,1.625,4.399999976,max
3158,TOWYK,10m,TOTAL,1.3125,1.711280483,mean
3159,TOWYK,20m,DECIDUOUS SHRUBS,1.5,5.000000075,max
3160,TOWYK,20m,DECIDUOUS SHRUBS,1.5,1.470682744,mean
3161,TOWYK,20m,EVERGREEN SHRUBS,2,3.90000008,max
3162,TOWYK,20m,EVERGREEN SHRUBS,1.333333333,1.543023263,mean
3163,TOWYK,20m,TOTAL,1.75,4.450000077,max
3164,TOWYK,20m,TOTAL,1.416666667,1.506853003,mean
3165,TOWYK,30m,DECIDUOUS SHRUBS,2.25,4.100000113,max
3166,TOWYK,30m,DECIDUOUS SHRUBS,2.25,1.252542389,mean
3167,TOWYK,30m,EVERGREEN SHRUBS,2.5,5.600000173,max
3168,TOWYK,30m,EVERGREEN SHRUBS,1.5,0.964777331,mean
3169,TOWYK,30m,LICHENS,1,5.600000173,max
3170,TOWYK,30m,LICHENS,1,2.933333442,mean
3171,TOWYK,30m,TOTAL,1.916666667,5.100000153,max
3172,TOWYK,30m,TOTAL,1.583333333,1.716884387,mean
3173,TOWYK,40m,DECIDUOUS SHRUBS,13.75,7.500000298,max
3174,TOWYK,40m,DECIDUOUS SHRUBS,13.75,3.704014614,mean
3175,TOWYK,40m,EVERGREEN SHRUBS,2.25,4.899999872,max
3176,TOWYK,40m,EVERGREEN SHRUBS,2,2.366428573,mean
3177,TOWYK,40m,TOTAL,8,6.200000085,max
3178,TOWYK,40m,TOTAL,7.875,3.035221594,mean
3179,TOWYK,50m,DECIDUOUS SHRUBS,1,3.700000048,max
3180,TOWYK,50m,DECIDUOUS SHRUBS,1,1.252777787,mean
3181,TOWYK,50m,EVERGREEN SHRUBS,2.75,4.600000009,max
3182,TOWYK,50m,EVERGREEN SHRUBS,1.65,1.742222225,mean
3183,TOWYK,50m,TOTAL,1.875,4.150000028,max
3184,TOWYK,50m,TOTAL,1.325,1.497500006,mean
3185,TOWYK,60m,DECIDUOUS SHRUBS,0,7.00000003,max
3186,TOWYK,60m,DECIDUOUS SHRUBS,0,1.457448407,mean
3187,TOWYK,60m,EVERGREEN SHRUBS,13,2.800000086,max
3188,TOWYK,60m,EVERGREEN SHRUBS,7.375,1.013967606,mean
3189,TOWYK,60m,TOTAL,6.5,4.900000058,max
3190,TOWYK,60m,TOTAL,3.6875,1.235708007,mean
3191,TOWYK,70m,DECIDUOUS SHRUBS,0,4.699999839,max
3192,TOWYK,70m,DECIDUOUS SHRUBS,0,1.904819284,mean
3193,TOWYK,70m,EVERGREEN SHRUBS,2,5.40000014,max
3194,TOWYK,70m,EVERGREEN SHRUBS,1.5,1.741791053,mean
3195,TOWYK,70m,LICHENS,1,3.500000015,max
3196,TOWYK,70m,LICHENS,1,1.700000033,mean
3197,TOWYK,70m,TOTAL,1,4.533333331,max
3198,TOWYK,70m,TOTAL,0.833333333,1.782203457,mean
3199,TOWYK,80m,DECIDUOUS SHRUBS,2,4.399999976,max
3200,TOWYK,80m,DECIDUOUS SHRUBS,2,3.159090908,mean
3201,TOWYK,80m,EVERGREEN SHRUBS,1.75,5.799999833,max
3202,TOWYK,80m,EVERGREEN SHRUBS,1.25,1.809999991,mean
3203,TOWYK,80m,TOTAL,1.875,5.099999905,max
3204,TOWYK,80m,TOTAL,1.625,2.48454545,mean
3205,TOWYK,90m,DECIDUOUS SHRUBS,1,2.70000007,max
3206,TOWYK,90m,DECIDUOUS SHRUBS,1,1.100000016,mean
3207,TOWYK,90m,EVERGREEN SHRUBS,2,2.300000004,max
3208,TOWYK,90m,EVERGREEN SHRUBS,1.416666667,0.901298706,mean
3209,TOWYK,90m,TOTAL,1.5,2.500000037,max
3210,TOWYK,90m,TOTAL,1.208333333,1.000649361,mean
3211,TWELVEMILE,0m,LICHENS,7.25,4.800000042,max
3212,TWELVEMILE,0m,LICHENS,5.166666667,1.225171239,mean
3213,TWELVEMILE,0m,TOTAL,3.625,3.949999996,max
3214,TWELVEMILE,0m,TOTAL,2.583333333,0.916667254,mean
3215,TWELVEMILE,10m,DECIDUOUS SHRUBS,27.5,17.20000058,max
3216,TWELVEMILE,10m,DECIDUOUS SHRUBS,19.5,9.386363599,mean
3217,TWELVEMILE,10m,EVERGREEN SHRUBS,8.25,7.900000364,max
3218,TWELVEMILE,10m,EVERGREEN SHRUBS,8.25,4.623333407,mean
3219,TWELVEMILE,10m,GRAMINOIDS,15.75,11.69999987,max
3220,TWELVEMILE,10m,GRAMINOIDS,15.75,3.659722214,mean
3221,TWELVEMILE,10m,LICHENS,5.25,5.900000036,max
3222,TWELVEMILE,10m,LICHENS,5.25,2.481585695,mean
3223,TWELVEMILE,10m,TOTAL,9.458333333,9.050000149,max
3224,TWELVEMILE,10m,TOTAL,8.125,4.083405039,mean
3225,TWELVEMILE,20m,DECIDUOUS SHRUBS,25,19.69999969,max
3226,TWELVEMILE,20m,DECIDUOUS SHRUBS,20.125,7.763636417,mean
3227,TWELVEMILE,20m,LICHENS,10.25,18.89999956,max
3228,TWELVEMILE,20m,LICHENS,10.25,3.796802333,mean
3229,TWELVEMILE,20m,TOTAL,7.05,15.3799998,max
3230,TWELVEMILE,20m,TOTAL,6.075,4.599444395,mean
3231,TWELVEMILE,30m,DECIDUOUS SHRUBS,48,35.60000062,max
3232,TWELVEMILE,30m,DECIDUOUS SHRUBS,34.25,17.69086422,mean
3233,TWELVEMILE,30m,LICHENS,6.25,20.60000002,max
3234,TWELVEMILE,30m,LICHENS,6.25,5.946153854,mean
3235,TWELVEMILE,30m,TOTAL,13.5625,26.1500001,max
3236,TWELVEMILE,30m,TOTAL,10.125,11.66104875,mean
3237,TWELVEMILE,40m,LICHENS,9,12.3999998,max
3238,TWELVEMILE,40m,LICHENS,6,2.688503658,mean
3239,TWELVEMILE,40m,TOTAL,4.5,15.45000002,max
3240,TWELVEMILE,40m,TOTAL,3,2.910224067,mean
3241,TWELVEMILE,50m,GRAMINOIDS,19,5.000000075,max
3242,TWELVEMILE,50m,GRAMINOIDS,19,2.339130454,mean
3243,TWELVEMILE,50m,LICHENS,12,11.20000035,max
3244,TWELVEMILE,50m,LICHENS,9.291666667,2.815212983,mean
3245,TWELVEMILE,50m,TOTAL,7.75,10.00000024,max
3246,TWELVEMILE,50m,TOTAL,7.072916667,4.255386431,mean
3247,TWELVEMILE,60m,EVERGREEN SHRUBS,12,5.200000107,max
3248,TWELVEMILE,60m,EVERGREEN SHRUBS,12,3.13134332,mean
3249,TWELVEMILE,60m,GRAMINOIDS,0,4.399999976,max
3250,TWELVEMILE,60m,GRAMINOIDS,0,2.446428587,mean
3251,TWELVEMILE,60m,LICHENS,10.75,5.999999866,max
3252,TWELVEMILE,60m,LICHENS,10,2.428935174,mean
3253,TWELVEMILE,60m,TOTAL,4.55,5.200000033,max
3254,TWELVEMILE,60m,TOTAL,4.4,2.540443096,mean
3255,TWELVEMILE,70m,DECIDUOUS SHRUBS,22.25,167.5999999,max
3256,TWELVEMILE,70m,DECIDUOUS SHRUBS,19.375,38.14631576,mean
3257,TWELVEMILE,70m,TOTAL,113.625,180.8499992,max
3258,TWELVEMILE,70m,TOTAL,112.1875,83.90888885,mean
3259,TWELVEMILE,80m,DECIDUOUS SHRUBS,40.5,15.99999964,max
3260,TWELVEMILE,80m,DECIDUOUS SHRUBS,28.25,7.225099598,mean
3261,TWELVEMILE,80m,EVERGREEN SHRUBS,10.25,15.50000012,max
3262,TWELVEMILE,80m,EVERGREEN SHRUBS,9.625,3.490298501,mean
3263,TWELVEMILE,80m,GRAMINOIDS,0,5.40000014,max
3264,TWELVEMILE,80m,GRAMINOIDS,0,3.768000029,mean
3265,TWELVEMILE,80m,LICHENS,17.25,19.20000017,max
3266,TWELVEMILE,80m,LICHENS,14.25,4.511764762,mean
3267,TWELVEMILE,80m,TOTAL,13.6,15.06000005,max
3268,TWELVEMILE,80m,TOTAL,10.425,5.549941665,mean
3269,TWELVEMILE,90m,DECIDUOUS SHRUBS,39,8.299999684,max
3270,TWELVEMILE,90m,DECIDUOUS SHRUBS,26.875,4.110837467,mean
3271,TWELVEMILE,90m,EVERGREEN SHRUBS,6,7.800000161,max
3272,TWELVEMILE,90m,EVERGREEN SHRUBS,6,3.330120485,mean
3273,TWELVEMILE,90m,GRAMINOIDS,0,5.799999833,max
3274,TWELVEMILE,90m,GRAMINOIDS,0,3.01651266,mean
3275,TWELVEMILE,90m,LICHENS,7.5,6.599999964,max
3276,TWELVEMILE,90m,LICHENS,7.5,2.349839366,mean
3277,TWELVEMILE,90m,TOTAL,8.75,6.683333342,max
3278,TWELVEMILE,90m,TOTAL,6.729166667,2.920327136,mean
3279,UPPERPALDO,0m,EVERGREEN SHRUBS,2.666666667,5.000000075,max
3280,UPPERPALDO,0m,EVERGREEN SHRUBS,1.75,1.063636368,mean
3281,UPPERPALDO,0m,TOTAL,1.333333334,3.750000056,max
3282,UPPERPALDO,0m,TOTAL,0.875,0.909237537,mean
3283,UPPERPALDO,10m,DECIDUOUS SHRUBS,8,9.499999881,max
3284,UPPERPALDO,10m,DECIDUOUS SHRUBS,4.5,5.051612902,mean
3285,UPPERPALDO,10m,EVERGREEN SHRUBS,1.5,10.80000028,max
3286,UPPERPALDO,10m,EVERGREEN SHRUBS,1.5,4.031578951,mean
3287,UPPERPALDO,10m,LICHENS,0.5,2.300000004,max
3288,UPPERPALDO,10m,LICHENS,0.5,0.928571441,mean
3289,UPPERPALDO,10m,TOTAL,3.333333333,7.533333388,max
3290,UPPERPALDO,10m,TOTAL,2.166666667,3.337254432,mean
3291,UPPERPALDO,20m,DECIDUOUS SHRUBS,18.66666667,10.10000035,max
3292,UPPERPALDO,20m,DECIDUOUS SHRUBS,10.33333334,5.077272748,mean
3293,UPPERPALDO,20m,EVERGREEN SHRUBS,2.333333333,7.999999821,max
3294,UPPERPALDO,20m,EVERGREEN SHRUBS,2.333333333,2.353749996,mean
3295,UPPERPALDO,20m,GRAMINOIDS,5.666666667,7.100000232,max
3296,UPPERPALDO,20m,GRAMINOIDS,5.666666667,1.891044777,mean
3297,UPPERPALDO,20m,LICHENS,1.666666667,0.999999978,max
3298,UPPERPALDO,20m,LICHENS,1.033333333,0.420000011,mean
3299,UPPERPALDO,20m,TOTAL,7.083333334,6.550000096,max
3300,UPPERPALDO,20m,TOTAL,4.841666667,2.435516883,mean
3301,UPPERPALDO,30m,EVERGREEN SHRUBS,1.5,2.999999933,max
3302,UPPERPALDO,30m,EVERGREEN SHRUBS,1.5,1.590322589,mean
3303,UPPERPALDO,30m,GRAMINOIDS,6,4.500000179,max
3304,UPPERPALDO,30m,GRAMINOIDS,5,1.194977178,mean
3305,UPPERPALDO,30m,LICHENS,1.166666667,2.800000086,max
3306,UPPERPALDO,30m,LICHENS,0.916666667,0.984210547,mean
3307,UPPERPALDO,30m,TOTAL,2.888888889,3.433333399,max
3308,UPPERPALDO,30m,TOTAL,2.472222222,1.256503438,mean
3309,UPPERPALDO,40m,EVERGREEN SHRUBS,0,4.899999872,max
3310,UPPERPALDO,40m,EVERGREEN SHRUBS,0,2.113265301,mean
3311,UPPERPALDO,40m,GRAMINOIDS,4,15.99999964,max
3312,UPPERPALDO,40m,GRAMINOIDS,4,3.477741944,mean
3313,UPPERPALDO,40m,TOTAL,2,10.44999976,max
3314,UPPERPALDO,40m,TOTAL,2,2.795503623,mean
3315,UPPERPALDO,50m,DECIDUOUS SHRUBS,19.8,21.29999995,max
3316,UPPERPALDO,50m,DECIDUOUS SHRUBS,11.9,9.681555176,mean
3317,UPPERPALDO,50m,EVERGREEN SHRUBS,4,9.200000018,max
3318,UPPERPALDO,50m,EVERGREEN SHRUBS,4,6.383333366,mean
3319,UPPERPALDO,50m,TOTAL,11.9,15.24999999,max
3320,UPPERPALDO,50m,TOTAL,7.95,8.032444271,mean
3321,UPPERPALDO,60m,EVERGREEN SHRUBS,2,4.199999943,max
3322,UPPERPALDO,60m,EVERGREEN SHRUBS,2,1.658064558,mean
3323,UPPERPALDO,60m,GRAMINOIDS,5,6.300000101,max
3324,UPPERPALDO,60m,GRAMINOIDS,5,2.861073823,mean
3325,UPPERPALDO,60m,LICHENS,0.5,5.900000036,max
3326,UPPERPALDO,60m,LICHENS,0.5,3.358333379,mean
3327,UPPERPALDO,60m,TOTAL,2.5,5.466666693,max
3328,UPPERPALDO,60m,TOTAL,2.5,2.62582392,mean
3329,UPPERPALDO,70m,DECIDUOUS SHRUBS,21.2,29.19999957,max
3330,UPPERPALDO,70m,DECIDUOUS SHRUBS,21.2,18.37081848,mean
3331,UPPERPALDO,70m,EVERGREEN SHRUBS,0,20.0000003,max
3332,UPPERPALDO,70m,EVERGREEN SHRUBS,0,7.532000046,mean
3333,UPPERPALDO,70m,TOTAL,10.6,24.59999993,max
3334,UPPERPALDO,70m,TOTAL,10.6,12.95140927,mean
3335,UPPERPALDO,80m,EVERGREEN SHRUBS,2,4.899999872,max
3336,UPPERPALDO,80m,EVERGREEN SHRUBS,2,1.780717479,mean
3337,UPPERPALDO,80m,GRAMINOIDS,4,4.899999872,max
3338,UPPERPALDO,80m,GRAMINOIDS,4,1.718487395,mean
3339,UPPERPALDO,80m,LICHENS,1,3.700000048,max
3340,UPPERPALDO,80m,LICHENS,1,0.863414636,mean
3341,UPPERPALDO,80m,TOTAL,2.333333333,4.49999993,max
3342,UPPERPALDO,80m,TOTAL,2.333333333,1.454206503,mean
3343,UPPERPALDO,90m,DECIDUOUS SHRUBS,7.4,10.59999987,max
3344,UPPERPALDO,90m,DECIDUOUS SHRUBS,4.7,6.768217059,mean
3345,UPPERPALDO,90m,EVERGREEN SHRUBS,2,9.799999744,max
3346,UPPERPALDO,90m,EVERGREEN SHRUBS,2,4.69463416,mean
3347,UPPERPALDO,90m,GRAMINOIDS,5,5.900000036,max
3348,UPPERPALDO,90m,GRAMINOIDS,5,1.668055582,mean
3349,UPPERPALDO,90m,LICHENS,0.9,4.100000113,max
3350,UPPERPALDO,90m,LICHENS,0.9,1.740000042,mean
3351,UPPERPALDO,90m,TOTAL,3.825,7.599999942,max
3352,UPPERPALDO,90m,TOTAL,3.15,3.717726711,mean
3353,UPPERQUARRY,0m,EVERGREEN SHRUBS,3,9.700000286,max
3354,UPPERQUARRY,0m,EVERGREEN SHRUBS,2.5,4.096882507,mean
3355,UPPERQUARRY,0m,GRAMINOIDS,24,9.700000286,max
3356,UPPERQUARRY,0m,GRAMINOIDS,19.55555556,4.295841217,mean
3357,UPPERQUARRY,0m,TOTAL,9,7.466666835,max
3358,UPPERQUARRY,0m,TOTAL,7.351851852,3.167271538,mean
3359,UPPERQUARRY,10m,EVERGREEN SHRUBS,6,20.2000007,max
3360,UPPERQUARRY,10m,EVERGREEN SHRUBS,6,13.52580644,mean
3361,UPPERQUARRY,10m,GRAMINOIDS,21,20.80000043,max
3362,UPPERQUARRY,10m,GRAMINOIDS,17,13.93220554,mean
3363,UPPERQUARRY,10m,LICHENS,4.666666667,18.89999956,max
3364,UPPERQUARRY,10m,LICHENS,3.166666667,13.08750012,mean
3365,UPPERQUARRY,10m,TOTAL,10.55555556,19.9666669,max
3366,UPPERQUARRY,10m,TOTAL,8.722222222,13.5151707,mean
3367,UPPERQUARRY,20m,DECIDUOUS SHRUBS,6.666666667,8.799999952,max
3368,UPPERQUARRY,20m,DECIDUOUS SHRUBS,6.083333334,4.369565204,mean
3369,UPPERQUARRY,20m,EVERGREEN SHRUBS,3,8.299999684,max
3370,UPPERQUARRY,20m,EVERGREEN SHRUBS,2.833333334,3.664864872,mean
3371,UPPERQUARRY,20m,GRAMINOIDS,23.66666667,9.600000083,max
3372,UPPERQUARRY,20m,GRAMINOIDS,19.66666667,4.581208054,mean
3373,UPPERQUARRY,20m,TOTAL,11.11111111,8.899999907,max
3374,UPPERQUARRY,20m,TOTAL,9.527777779,4.20521271,mean
3375,UPPERQUARRY,30m,DECIDUOUS SHRUBS,9,5.799999833,max
3376,UPPERQUARRY,30m,DECIDUOUS SHRUBS,8,2.66666664,mean
3377,UPPERQUARRY,30m,EVERGREEN SHRUBS,5.333333333,7.00000003,max
3378,UPPERQUARRY,30m,EVERGREEN SHRUBS,3.555555556,2.395364249,mean
3379,UPPERQUARRY,30m,GRAMINOIDS,22.66666667,7.400000095,max
3380,UPPERQUARRY,30m,GRAMINOIDS,19.66666667,3.379203548,mean
3381,UPPERQUARRY,30m,TOTAL,12.33333333,6.733333319,max
3382,UPPERQUARRY,30m,TOTAL,10.40740741,2.813744812,mean
3383,UPPERQUARRY,40m,DECIDUOUS SHRUBS,10,7.100000232,max
3384,UPPERQUARRY,40m,DECIDUOUS SHRUBS,7.444444444,3.863888924,mean
3385,UPPERQUARRY,40m,EVERGREEN SHRUBS,4.666666667,8.100000024,max
3386,UPPERQUARRY,40m,EVERGREEN SHRUBS,3.555555556,3.91348315,mean
3387,UPPERQUARRY,40m,GRAMINOIDS,18.66666667,20.39999962,max
3388,UPPERQUARRY,40m,GRAMINOIDS,15.33333333,5.157877822,mean
3389,UPPERQUARRY,40m,TOTAL,8.333333334,12.10000012,max
3390,UPPERQUARRY,40m,TOTAL,6.583333333,3.873771496,mean
3391,UPPERQUARRY,50m,DECIDUOUS SHRUBS,5,12.09999993,max
3392,UPPERQUARRY,50m,DECIDUOUS SHRUBS,5,6.444897932,mean
3393,UPPERQUARRY,50m,EVERGREEN SHRUBS,5,13.40000033,max
3394,UPPERQUARRY,50m,EVERGREEN SHRUBS,3,5.105447486,mean
3395,UPPERQUARRY,50m,GRAMINOIDS,23.66666667,14.80000019,max
3396,UPPERQUARRY,50m,GRAMINOIDS,19.16666667,6.393098621,mean
3397,UPPERQUARRY,50m,LICHENS,3,9.300000221,max
3398,UPPERQUARRY,50m,LICHENS,2.119047619,5.794736841,mean
3399,UPPERQUARRY,50m,TOTAL,9.166666668,12.40000017,max
3400,UPPERQUARRY,50m,TOTAL,7.321428572,5.93454522,mean
3401,UPPERQUARRY,60m,DECIDUOUS SHRUBS,11,12.80000061,max
3402,UPPERQUARRY,60m,DECIDUOUS SHRUBS,8,7.286585412,mean
3403,UPPERQUARRY,60m,EVERGREEN SHRUBS,7.666666667,74.19999838,max
3404,UPPERQUARRY,60m,EVERGREEN SHRUBS,4.833333334,8.764850092,mean
3405,UPPERQUARRY,60m,GRAMINOIDS,21.66666667,74.19999838,max
3406,UPPERQUARRY,60m,GRAMINOIDS,18.83333334,9.910204103,mean
3407,UPPERQUARRY,60m,TOTAL,13.44444445,53.73333246,max
3408,UPPERQUARRY,60m,TOTAL,10.55555556,8.653879869,mean
3409,UPPERQUARRY,70m,EVERGREEN SHRUBS,4.333333333,5.665799975,max
3410,UPPERQUARRY,70m,EVERGREEN SHRUBS,2.666666667,3.106747682,mean
3411,UPPERQUARRY,70m,GRAMINOIDS,15.66666667,15.80000073,max
3412,UPPERQUARRY,70m,GRAMINOIDS,12.11111111,4.093864764,mean
3413,UPPERQUARRY,70m,LICHENS,2.333333333,6.300000101,max
3414,UPPERQUARRY,70m,LICHENS,1.75,3.03400692,mean
3415,UPPERQUARRY,70m,TOTAL,7.444444445,9.255266935,max
3416,UPPERQUARRY,70m,TOTAL,5.509259259,3.411539788,mean
3417,UPPERQUARRY,80m,EVERGREEN SHRUBS,5.666666667,7.900000364,max
3418,UPPERQUARRY,80m,EVERGREEN SHRUBS,3.666666667,3.138750001,mean
3419,UPPERQUARRY,80m,GRAMINOIDS,15,19.79999989,max
3420,UPPERQUARRY,80m,GRAMINOIDS,11.75,3.866704414,mean
3421,UPPERQUARRY,80m,LICHENS,2.333333333,13.89999986,max
3422,UPPERQUARRY,80m,LICHENS,2.333333333,4.837837849,mean
3423,UPPERQUARRY,80m,TOTAL,7.666666667,13.8666667,max
3424,UPPERQUARRY,80m,TOTAL,5.916666667,3.947764088,mean
3425,UPPERQUARRY,90m,EVERGREEN SHRUBS,4.666666667,7.999999821,max
3426,UPPERQUARRY,90m,EVERGREEN SHRUBS,2.888888889,4.072782887,mean
3427,UPPERQUARRY,90m,GRAMINOIDS,13.66666667,11.69999987,max
3428,UPPERQUARRY,90m,GRAMINOIDS,13,4.942285726,mean
3429,UPPERQUARRY,90m,TOTAL,9.166666669,9.849999845,max
3430,UPPERQUARRY,90m,TOTAL,7.944444445,4.507534306,mean
3431,WHEATEAR,0m,EVERGREEN SHRUBS,3.666666667,8.600000292,max
3432,WHEATEAR,0m,EVERGREEN SHRUBS,3.666666667,1.896604945,mean
3433,WHEATEAR,0m,FORBS,2.5,3.599999845,max
3434,WHEATEAR,0m,FORBS,2.5,1.561111111,mean
3435,WHEATEAR,0m,GRAMINOIDS,4.666666667,8.600000292,max
3436,WHEATEAR,0m,GRAMINOIDS,4.333333334,1.68079472,mean
3437,WHEATEAR,0m,LICHENS,1.666666667,3.099999949,max
3438,WHEATEAR,0m,LICHENS,1.238095238,1.026315793,mean
3439,WHEATEAR,0m,TOTAL,3.125,5.975000095,max
3440,WHEATEAR,0m,TOTAL,2.93452381,1.541206642,mean
3441,WHEATEAR,10m,EVERGREEN SHRUBS,6,5.799999833,max
3442,WHEATEAR,10m,EVERGREEN SHRUBS,4,2.807296133,mean
3443,WHEATEAR,10m,GRAMINOIDS,11.75,10.99999994,max
3444,WHEATEAR,10m,GRAMINOIDS,8.208333334,2.867326769,mean
3445,WHEATEAR,10m,LICHENS,3,5.099999905,max
3446,WHEATEAR,10m,LICHENS,2.619047619,1.236401675,mean
3447,WHEATEAR,10m,TOTAL,6.916666667,7.299999893,max
3448,WHEATEAR,10m,TOTAL,4.942460318,2.303674859,mean
3449,WHEATEAR,20m,EVERGREEN SHRUBS,5.333333333,7.800000161,max
3450,WHEATEAR,20m,EVERGREEN SHRUBS,4.666666667,1.218995284,mean
3451,WHEATEAR,20m,GRAMINOIDS,13,7.400000095,max
3452,WHEATEAR,20m,GRAMINOIDS,9,1.578791403,mean
3453,WHEATEAR,20m,LICHENS,3,2.899999917,max
