site_code,quadrat_num,PFT,summaryType,height
BROWNSCREEK,0m,NON VEGETATED,max,0.057999998
BROWNSCREEK,0m,NON VEGETATED,mean,0.005253589
BROWNSCREEK,10m,BRYOPHYTES,max,0.035999998
BROWNSCREEK,10m,BRYOPHYTES,mean,0.008161765
BROWNSCREEK,10m,EVERGREEN SHRUBS,max,0.045000002
BROWNSCREEK,10m,EVERGREEN SHRUBS,mean,0.016482353
BROWNSCREEK,10m,GRAMINOIDS,max,0.039999999
BROWNSCREEK,10m,GRAMINOIDS,mean,0.022441176
BROWNSCREEK,10m,LICHENS,max,0.028999999
BROWNSCREEK,10m,LICHENS,mean,0.012978022
BROWNSCREEK,10m,NON VEGETATED,max,0.018999999
BROWNSCREEK,10m,NON VEGETATED,mean,0.002793651
BROWNSCREEK,20m,BRYOPHYTES,max,0.029999999
BROWNSCREEK,20m,BRYOPHYTES,mean,0.011
BROWNSCREEK,20m,EVERGREEN SHRUBS,max,0.050000001
BROWNSCREEK,20m,EVERGREEN SHRUBS,mean,0.019758065
BROWNSCREEK,20m,GRAMINOIDS,max,0.044
BROWNSCREEK,20m,GRAMINOIDS,mean,0.0230625
BROWNSCREEK,20m,LICHENS,max,0.055
BROWNSCREEK,20m,LICHENS,mean,0.013878379
BROWNSCREEK,20m,NON VEGETATED,max,0.055
BROWNSCREEK,20m,NON VEGETATED,mean,0.004574766
BROWNSCREEK,30m,BRYOPHYTES,max,0.025
BROWNSCREEK,30m,BRYOPHYTES,mean,0.004632911
BROWNSCREEK,30m,EVERGREEN SHRUBS,max,0.068000004
BROWNSCREEK,30m,EVERGREEN SHRUBS,mean,0.019614583
BROWNSCREEK,30m,GRAMINOIDS,max,0.075999998
BROWNSCREEK,30m,GRAMINOIDS,mean,0.033755102
BROWNSCREEK,30m,LICHENS,max,0.064999998
BROWNSCREEK,30m,LICHENS,mean,0.011268817
BROWNSCREEK,30m,NON VEGETATED,max,0.041999999
BROWNSCREEK,30m,NON VEGETATED,mean,0.006234568
BROWNSCREEK,40m,BRYOPHYTES,max,0.048
BROWNSCREEK,40m,BRYOPHYTES,mean,0.014088235
BROWNSCREEK,40m,EVERGREEN SHRUBS,max,0.064999998
BROWNSCREEK,40m,EVERGREEN SHRUBS,mean,0.019870166
BROWNSCREEK,40m,GRAMINOIDS,max,0.064999998
BROWNSCREEK,40m,GRAMINOIDS,mean,0.0278125
BROWNSCREEK,40m,LICHENS,max,0.034000002
BROWNSCREEK,40m,LICHENS,mean,0.015283333
BROWNSCREEK,40m,NON VEGETATED,max,0.029999999
BROWNSCREEK,40m,NON VEGETATED,mean,0.006267606
BROWNSCREEK,50m,BRYOPHYTES,max,0.147
BROWNSCREEK,50m,BRYOPHYTES,mean,0.044461538
BROWNSCREEK,50m,DECIDUOUS SHRUBS,max,0.207000002
BROWNSCREEK,50m,DECIDUOUS SHRUBS,mean,0.11862387
BROWNSCREEK,50m,NON VEGETATED,max,0.172999993
BROWNSCREEK,50m,NON VEGETATED,mean,0.024275862
BROWNSCREEK,60m,BRYOPHYTES,max,0.034000002
BROWNSCREEK,60m,BRYOPHYTES,mean,0.008337079
BROWNSCREEK,60m,DECIDUOUS SHRUBS,max,0.048
BROWNSCREEK,60m,DECIDUOUS SHRUBS,mean,0.028709677
BROWNSCREEK,60m,EVERGREEN SHRUBS,max,0.043000001
BROWNSCREEK,60m,EVERGREEN SHRUBS,mean,0.020713483
BROWNSCREEK,60m,GRAMINOIDS,max,0.041000001
BROWNSCREEK,60m,GRAMINOIDS,mean,0.020470589
BROWNSCREEK,60m,LICHENS,max,0.035
BROWNSCREEK,60m,LICHENS,mean,0.012460784
BROWNSCREEK,60m,NON VEGETATED,max,0.034000002
BROWNSCREEK,60m,NON VEGETATED,mean,0.006188889
BROWNSCREEK,70m,BRYOPHYTES,max,0.043000001
BROWNSCREEK,70m,BRYOPHYTES,mean,0.021888889
BROWNSCREEK,70m,DECIDUOUS SHRUBS,max,0.118000001
BROWNSCREEK,70m,DECIDUOUS SHRUBS,mean,0.076343576
BROWNSCREEK,70m,EVERGREEN SHRUBS,max,0.108999997
BROWNSCREEK,70m,EVERGREEN SHRUBS,mean,0.053547445
BROWNSCREEK,70m,GRAMINOIDS,max,0.098999999
BROWNSCREEK,70m,GRAMINOIDS,mean,0.07286207
BROWNSCREEK,70m,LICHENS,max,0.093999997
BROWNSCREEK,70m,LICHENS,mean,0.045199999
BROWNSCREEK,70m,NON VEGETATED,max,0.098999999
BROWNSCREEK,70m,NON VEGETATED,mean,0.03519149
BROWNSCREEK,80m,BRYOPHYTES,max,0.028000001
BROWNSCREEK,80m,BRYOPHYTES,mean,0.007573171
BROWNSCREEK,80m,DECIDUOUS SHRUBS,max,0.033
BROWNSCREEK,80m,DECIDUOUS SHRUBS,mean,0.02125
BROWNSCREEK,80m,EVERGREEN SHRUBS,max,0.050999999
BROWNSCREEK,80m,EVERGREEN SHRUBS,mean,0.025778378
BROWNSCREEK,80m,GRAMINOIDS,max,0.027000001
BROWNSCREEK,80m,GRAMINOIDS,mean,0.015714286
BROWNSCREEK,80m,LICHENS,max,0.035
BROWNSCREEK,80m,LICHENS,mean,0.01137037
BROWNSCREEK,80m,NON VEGETATED,max,0.024
BROWNSCREEK,80m,NON VEGETATED,mean,0.006263158
BROWNSCREEK,90m,BRYOPHYTES,max,0.149000004
BROWNSCREEK,90m,BRYOPHYTES,mean,0.020572581
BROWNSCREEK,90m,DECIDUOUS SHRUBS,max,0.167999998
BROWNSCREEK,90m,DECIDUOUS SHRUBS,mean,0.081654546
BROWNSCREEK,90m,EVERGREEN SHRUBS,max,0.141000003
BROWNSCREEK,90m,EVERGREEN SHRUBS,mean,0.029632653
BROWNSCREEK,90m,GRAMINOIDS,max,0.109999999
BROWNSCREEK,90m,GRAMINOIDS,mean,0.042119048
BROWNSCREEK,90m,LICHENS,max,0.061000001
BROWNSCREEK,90m,LICHENS,mean,0.022563636
BROWNSCREEK,90m,NON VEGETATED,max,0.057999998
BROWNSCREEK,90m,NON VEGETATED,mean,0.017833333
BUTLER,0m,BRYOPHYTES,max,0.028999999
BUTLER,0m,BRYOPHYTES,mean,0.0089875
BUTLER,0m,EVERGREEN SHRUBS,max,0.028999999
BUTLER,0m,EVERGREEN SHRUBS,mean,0.012485577
BUTLER,0m,GRAMINOIDS,max,0.034000002
BUTLER,0m,GRAMINOIDS,mean,0.012523077
BUTLER,0m,LICHENS,max,0.037999999
BUTLER,0m,LICHENS,mean,0.009685185
BUTLER,0m,NON VEGETATED,max,0.048
BUTLER,0m,NON VEGETATED,mean,0.011405406
BUTLER,10m,BRYOPHYTES,max,0.074000001
BUTLER,10m,BRYOPHYTES,mean,0.01767033
BUTLER,10m,DECIDUOUS SHRUBS,max,0.039999999
BUTLER,10m,DECIDUOUS SHRUBS,mean,0.039999999
BUTLER,10m,EVERGREEN SHRUBS,max,0.094999999
BUTLER,10m,EVERGREEN SHRUBS,mean,0.039080537
BUTLER,10m,GRAMINOIDS,max,0.090999998
BUTLER,10m,GRAMINOIDS,mean,0.03095
BUTLER,10m,LICHENS,max,0.094999999
BUTLER,10m,LICHENS,mean,0.067736842
BUTLER,10m,NON VEGETATED,max,0.01
BUTLER,10m,NON VEGETATED,mean,0.005
BUTLER,10m,TREES,max,0.079000004
BUTLER,10m,TREES,mean,0.041500001
BUTLER,20m,BRYOPHYTES,max,0.034000002
BUTLER,20m,BRYOPHYTES,mean,0.015714286
BUTLER,20m,EVERGREEN SHRUBS,max,0.052999999
BUTLER,20m,EVERGREEN SHRUBS,mean,0.026120371
BUTLER,20m,GRAMINOIDS,max,0.061000001
BUTLER,20m,GRAMINOIDS,mean,0.030693549
BUTLER,20m,LICHENS,max,0.052999999
BUTLER,20m,LICHENS,mean,0.019793388
BUTLER,20m,NON VEGETATED,max,0.061000001
BUTLER,20m,NON VEGETATED,mean,0.008188235
BUTLER,20m,TREES,max,0
BUTLER,20m,TREES,mean,0
BUTLER,30m,BRYOPHYTES,max,0.074000001
BUTLER,30m,BRYOPHYTES,mean,0.011561151
BUTLER,30m,DECIDUOUS SHRUBS,max,0.134000003
BUTLER,30m,DECIDUOUS SHRUBS,mean,0.063693878
BUTLER,30m,EVERGREEN SHRUBS,max,0.079999998
BUTLER,30m,EVERGREEN SHRUBS,mean,0.038
BUTLER,30m,GRAMINOIDS,max,0.090999998
BUTLER,30m,GRAMINOIDS,mean,0.027384181
BUTLER,30m,LICHENS,max,0.057
BUTLER,30m,LICHENS,mean,0.0175
BUTLER,30m,NON VEGETATED,max,0.089000002
BUTLER,30m,NON VEGETATED,mean,0.008977778
BUTLER,30m,TREES,max,0.085000001
BUTLER,30m,TREES,mean,0.061347827
BUTLER,40m,BRYOPHYTES,max,0.046
BUTLER,40m,BRYOPHYTES,mean,0.014140625
BUTLER,40m,EVERGREEN SHRUBS,max,0.136999995
BUTLER,40m,EVERGREEN SHRUBS,mean,0.035891177
BUTLER,40m,GRAMINOIDS,max,0.079000004
BUTLER,40m,GRAMINOIDS,mean,0.0323
BUTLER,40m,LICHENS,max,0.072999999
BUTLER,40m,LICHENS,mean,0.02240625
BUTLER,40m,TREES,max,0.074000001
BUTLER,40m,TREES,mean,0.054333334
BUTLER,50m,BRYOPHYTES,max,0.056000002
BUTLER,50m,BRYOPHYTES,mean,0.007792453
BUTLER,50m,EVERGREEN SHRUBS,max,0.059
BUTLER,50m,EVERGREEN SHRUBS,mean,0.028229947
BUTLER,50m,GRAMINOIDS,max,0.039999999
BUTLER,50m,GRAMINOIDS,mean,0.016577778
BUTLER,50m,LICHENS,max,0.037999999
BUTLER,50m,LICHENS,mean,0.011261905
BUTLER,50m,NON VEGETATED,max,0.082000002
BUTLER,50m,NON VEGETATED,mean,0.005916168
BUTLER,50m,TREES,max,0.034000002
BUTLER,50m,TREES,mean,0.026166667
BUTLER,60m,BRYOPHYTES,max,0.008
BUTLER,60m,BRYOPHYTES,mean,0.001923077
BUTLER,60m,GRAMINOIDS,max,0.001
BUTLER,60m,GRAMINOIDS,mean,0.001
BUTLER,60m,LICHENS,max,0.029999999
BUTLER,60m,LICHENS,mean,0.005878049
BUTLER,60m,NON VEGETATED,max,0.029999999
BUTLER,60m,NON VEGETATED,mean,0.003711443
BUTLER,70m,BRYOPHYTES,max,0.013
BUTLER,70m,BRYOPHYTES,mean,0.008
BUTLER,70m,GRAMINOIDS,max,0.009
BUTLER,70m,GRAMINOIDS,mean,0.00625
BUTLER,70m,LICHENS,max,0.017000001
BUTLER,70m,LICHENS,mean,0.006277778
BUTLER,70m,NON VEGETATED,max,0.025
BUTLER,70m,NON VEGETATED,mean,0.002845815
BUTLER,80m,BRYOPHYTES,max,0.093999997
BUTLER,80m,BRYOPHYTES,mean,0.0134
BUTLER,80m,EVERGREEN SHRUBS,max,0.103
BUTLER,80m,EVERGREEN SHRUBS,mean,0.01921801
BUTLER,80m,GRAMINOIDS,max,0.115999997
BUTLER,80m,GRAMINOIDS,mean,0.021634615
BUTLER,80m,LICHENS,max,0.128000006
BUTLER,80m,LICHENS,mean,0.005281818
BUTLER,80m,NON VEGETATED,max,0.128000006
BUTLER,80m,NON VEGETATED,mean,0.00946729
BUTLER,90m,BRYOPHYTES,max,0.016552888
BUTLER,90m,BRYOPHYTES,mean,0.003952841
BUTLER,90m,EVERGREEN SHRUBS,max,0.181999996
BUTLER,90m,EVERGREEN SHRUBS,mean,0.031603432
BUTLER,90m,GRAMINOIDS,max,0.147
BUTLER,90m,GRAMINOIDS,mean,0.017574101
BUTLER,90m,LICHENS,max,0.182999998
BUTLER,90m,LICHENS,mean,0.015011462
BUTLER,90m,NON VEGETATED,max,0.105999999
BUTLER,90m,NON VEGETATED,mean,0.0219
BUTLER,90m,TREES,max,0.148000002
BUTLER,90m,TREES,mean,0.032285775
CALF,0m,BRYOPHYTES,max,0.048999999
CALF,0m,BRYOPHYTES,mean,0.033952889
CALF,0m,DECIDUOUS SHRUBS,max,0.098999999
CALF,0m,DECIDUOUS SHRUBS,mean,0.052529412
CALF,0m,EVERGREEN SHRUBS,max,0.079000004
CALF,0m,EVERGREEN SHRUBS,mean,0.040993608
CALF,0m,FORBS,max,0.056000002
CALF,0m,FORBS,mean,0.04825
CALF,0m,GRAMINOIDS,max,0.163000003
CALF,0m,GRAMINOIDS,mean,0.048017466
CALF,0m,NON VEGETATED,max,0.134000003
CALF,0m,NON VEGETATED,mean,0.063000001
CALF,10m,BRYOPHYTES,max,0.136000007
CALF,10m,BRYOPHYTES,mean,0.064666667
CALF,10m,DECIDUOUS SHRUBS,max,0.093999997
CALF,10m,DECIDUOUS SHRUBS,mean,0.074454546
CALF,10m,EVERGREEN SHRUBS,max,0.143999994
CALF,10m,EVERGREEN SHRUBS,mean,0.06697546
CALF,10m,FORBS,max,0.086000003
CALF,10m,FORBS,mean,0.0745
CALF,10m,GRAMINOIDS,max,0.246000007
CALF,10m,GRAMINOIDS,mean,0.093087364
CALF,10m,NON VEGETATED,max,0.041999999
CALF,10m,NON VEGETATED,mean,0.014125
CALF,20m,BRYOPHYTES,max,0.075999998
CALF,20m,BRYOPHYTES,mean,0.016352113
CALF,20m,DECIDUOUS SHRUBS,max,0.074000001
CALF,20m,DECIDUOUS SHRUBS,mean,0.0538
CALF,20m,EVERGREEN SHRUBS,max,0.075999998
CALF,20m,EVERGREEN SHRUBS,mean,0.043308271
CALF,20m,FORBS,max,0.057
CALF,20m,FORBS,mean,0.042636363
CALF,20m,GRAMINOIDS,max,0.075999998
CALF,20m,GRAMINOIDS,mean,0.045492375
CALF,20m,NON VEGETATED,max,0.050999999
CALF,20m,NON VEGETATED,mean,0.050999999
CALF,30m,DECIDUOUS SHRUBS,max,0.07
CALF,30m,DECIDUOUS SHRUBS,mean,0.031309524
CALF,30m,EVERGREEN SHRUBS,max,0.07
CALF,30m,EVERGREEN SHRUBS,mean,0.024833333
CALF,30m,FORBS,max,0.064999998
CALF,30m,FORBS,mean,0.031128205
CALF,30m,GRAMINOIDS,max,0.068999998
CALF,30m,GRAMINOIDS,mean,0.035738739
CALF,30m,NON VEGETATED,max,0.052000001
CALF,30m,NON VEGETATED,mean,0.025392857
CALF,40m,BRYOPHYTES,max,0.074000001
CALF,40m,BRYOPHYTES,mean,0.015661539
CALF,40m,DECIDUOUS SHRUBS,max,0.119000003
CALF,40m,DECIDUOUS SHRUBS,mean,0.078272728
CALF,40m,EVERGREEN SHRUBS,max,0.115000002
CALF,40m,EVERGREEN SHRUBS,mean,0.045452586
CALF,40m,FORBS,max,0.067000002
CALF,40m,FORBS,mean,0.063333334
CALF,40m,GRAMINOIDS,max,0.143999994
CALF,40m,GRAMINOIDS,mean,0.055077754
CALF,40m,NON VEGETATED,max,0.072999999
CALF,40m,NON VEGETATED,mean,0.0306
CALF,50m,BRYOPHYTES,max,0.02
CALF,50m,BRYOPHYTES,mean,0.02
CALF,50m,DECIDUOUS SHRUBS,max,0.048999999
CALF,50m,DECIDUOUS SHRUBS,mean,0.022666667
CALF,50m,EVERGREEN SHRUBS,max,0.054000001
CALF,50m,EVERGREEN SHRUBS,mean,0.022451923
CALF,50m,FORBS,max,0.035
CALF,50m,FORBS,mean,0.021857143
CALF,50m,GRAMINOIDS,max,0.082000002
CALF,50m,GRAMINOIDS,mean,0.024908163
CALF,50m,NON VEGETATED,max,0.037999999
CALF,50m,NON VEGETATED,mean,0.029799999
CALF,60m,BRYOPHYTES,max,0.082000002
CALF,60m,BRYOPHYTES,mean,0.027152174
CALF,60m,DECIDUOUS SHRUBS,max,0.059999999
CALF,60m,DECIDUOUS SHRUBS,mean,0.051714285
CALF,60m,EVERGREEN SHRUBS,max,0.071000002
CALF,60m,EVERGREEN SHRUBS,mean,0.0470625
CALF,60m,FORBS,max,0.082999997
CALF,60m,FORBS,mean,0.057363635
CALF,60m,GRAMINOIDS,max,0.272000015
CALF,60m,GRAMINOIDS,mean,0.05573699
CALF,60m,NON VEGETATED,max,0.100000001
CALF,60m,NON VEGETATED,mean,0.014333333
CALF,70m,BRYOPHYTES,max,0.178000003
CALF,70m,BRYOPHYTES,mean,0.049
CALF,70m,DECIDUOUS SHRUBS,max,0.223000005
CALF,70m,DECIDUOUS SHRUBS,mean,0.083445946
CALF,70m,EVERGREEN SHRUBS,max,0.169
CALF,70m,EVERGREEN SHRUBS,mean,0.038048387
CALF,70m,FORBS,max,0.068000004
CALF,70m,FORBS,mean,0.059800001
CALF,70m,GRAMINOIDS,max,0.246000007
CALF,70m,GRAMINOIDS,mean,0.071115741
CALF,70m,NON VEGETATED,max,0.123000003
CALF,70m,NON VEGETATED,mean,0.045653061
CALF,80m,BRYOPHYTES,max,0.055
CALF,80m,BRYOPHYTES,mean,0.024777778
CALF,80m,DECIDUOUS SHRUBS,max,0.256999999
CALF,80m,DECIDUOUS SHRUBS,mean,0.064992425
CALF,80m,EVERGREEN SHRUBS,max,0.057999998
CALF,80m,EVERGREEN SHRUBS,mean,0.030706667
CALF,80m,FORBS,max,0.135000005
CALF,80m,FORBS,mean,0.0486
CALF,80m,GRAMINOIDS,max,0.256999999
CALF,80m,GRAMINOIDS,mean,0.056499109
CALF,80m,NON VEGETATED,max,0.061000001
CALF,80m,NON VEGETATED,mean,0.031857143
CALF,90m,BRYOPHYTES,max,0.061000001
CALF,90m,BRYOPHYTES,mean,0.0252
CALF,90m,DECIDUOUS SHRUBS,max,0.052000001
CALF,90m,DECIDUOUS SHRUBS,mean,0.033272727
CALF,90m,EVERGREEN SHRUBS,max,0.075999998
CALF,90m,EVERGREEN SHRUBS,mean,0.0505
CALF,90m,FORBS,max,0.035999998
CALF,90m,FORBS,mean,0.03
CALF,90m,GRAMINOIDS,max,0.098999999
CALF,90m,GRAMINOIDS,mean,0.044869458
COALCREEK,0m,DECIDUOUS SHRUBS,max,0.064999998
COALCREEK,0m,DECIDUOUS SHRUBS,mean,0.050222924
COALCREEK,0m,EVERGREEN SHRUBS,max,0.072446004
COALCREEK,0m,EVERGREEN SHRUBS,mean,0.033687276
COALCREEK,0m,GRAMINOIDS,max,0.063000001
COALCREEK,0m,GRAMINOIDS,mean,0.021210387
COALCREEK,0m,LICHENS,max,0.065386444
COALCREEK,0m,LICHENS,mean,0.028771721
COALCREEK,0m,NON VEGETATED,max,0.063000001
COALCREEK,0m,NON VEGETATED,mean,0.008928571
COALCREEK,10m,DECIDUOUS SHRUBS,max,0.078000002
COALCREEK,10m,DECIDUOUS SHRUBS,mean,0.032333866
COALCREEK,10m,EVERGREEN SHRUBS,max,0.071000002
COALCREEK,10m,EVERGREEN SHRUBS,mean,0.024312567
COALCREEK,10m,GRAMINOIDS,max,0.075000003
COALCREEK,10m,GRAMINOIDS,mean,0.031469407
COALCREEK,10m,LICHENS,max,0.061000001
COALCREEK,10m,LICHENS,mean,0.016556722
COALCREEK,10m,NON VEGETATED,max,0.067000002
COALCREEK,10m,NON VEGETATED,mean,0.065500002
COALCREEK,10m,TREES,max,0.078000002
COALCREEK,10m,TREES,mean,0.068000001
COALCREEK,20m,BRYOPHYTES,max,0.074000001
COALCREEK,20m,BRYOPHYTES,mean,0.067833334
COALCREEK,20m,DECIDUOUS SHRUBS,max,0.178000003
COALCREEK,20m,DECIDUOUS SHRUBS,mean,0.056539106
COALCREEK,20m,EVERGREEN SHRUBS,max,0.105999999
COALCREEK,20m,EVERGREEN SHRUBS,mean,0.044390244
COALCREEK,20m,GRAMINOIDS,max,0.112000003
COALCREEK,20m,GRAMINOIDS,mean,0.078100001
COALCREEK,20m,LICHENS,max,0.067000002
COALCREEK,20m,LICHENS,mean,0.0315
COALCREEK,20m,NON VEGETATED,max,0.048
COALCREEK,20m,NON VEGETATED,mean,0.01725
COALCREEK,20m,TREES,max,0.178000003
COALCREEK,20m,TREES,mean,0.095676923
COALCREEK,30m,BRYOPHYTES,max,0.052999999
COALCREEK,30m,BRYOPHYTES,mean,0.037416667
COALCREEK,30m,DECIDUOUS SHRUBS,max,0.112000003
COALCREEK,30m,DECIDUOUS SHRUBS,mean,0.057464516
COALCREEK,30m,EVERGREEN SHRUBS,max,0.090000004
COALCREEK,30m,EVERGREEN SHRUBS,mean,0.04167742
COALCREEK,30m,GRAMINOIDS,max,0.037
COALCREEK,30m,GRAMINOIDS,mean,0.032000001
COALCREEK,30m,LICHENS,max,0.086999997
COALCREEK,30m,LICHENS,mean,0.047586956
COALCREEK,30m,TREES,max,0.112000003
COALCREEK,30m,TREES,mean,0.071660714
COALCREEK,40m,BRYOPHYTES,max,0.030999999
COALCREEK,40m,BRYOPHYTES,mean,0.030999999
COALCREEK,40m,DECIDUOUS SHRUBS,max,0.035
COALCREEK,40m,DECIDUOUS SHRUBS,mean,0.015786667
COALCREEK,40m,EVERGREEN SHRUBS,max,0.045000002
COALCREEK,40m,EVERGREEN SHRUBS,mean,0.014917647
COALCREEK,40m,GRAMINOIDS,max,0.041999999
COALCREEK,40m,GRAMINOIDS,mean,0.017764706
COALCREEK,40m,LICHENS,max,0.045000002
COALCREEK,40m,LICHENS,mean,0.014675
COALCREEK,40m,NON VEGETATED,max,0.02
COALCREEK,40m,NON VEGETATED,mean,0.00249495
COALCREEK,50m,BRYOPHYTES,max,0.029999999
COALCREEK,50m,BRYOPHYTES,mean,0.02025
COALCREEK,50m,DECIDUOUS SHRUBS,max,0.083999999
COALCREEK,50m,DECIDUOUS SHRUBS,mean,0.039782609
COALCREEK,50m,EVERGREEN SHRUBS,max,0.064000003
COALCREEK,50m,EVERGREEN SHRUBS,mean,0.020489676
COALCREEK,50m,GRAMINOIDS,max,0.052999999
COALCREEK,50m,GRAMINOIDS,mean,0.017888889
COALCREEK,50m,LICHENS,max,0.041000001
COALCREEK,50m,LICHENS,mean,0.014584416
COALCREEK,50m,NON VEGETATED,max,0.034000002
COALCREEK,50m,NON VEGETATED,mean,0.006214286
COALCREEK,50m,TREES,max,0.097000003
COALCREEK,50m,TREES,mean,0.083214286
COALCREEK,60m,DECIDUOUS SHRUBS,max,0.017999999
COALCREEK,60m,DECIDUOUS SHRUBS,mean,0.017999999
COALCREEK,60m,EVERGREEN SHRUBS,max,0.041999999
COALCREEK,60m,EVERGREEN SHRUBS,mean,0.022923077
COALCREEK,60m,GRAMINOIDS,max,0.025
COALCREEK,60m,GRAMINOIDS,mean,0.011615385
COALCREEK,60m,LICHENS,max,0.041999999
COALCREEK,60m,LICHENS,mean,0.021592593
COALCREEK,60m,NON VEGETATED,max,0.027000001
COALCREEK,60m,NON VEGETATED,mean,0.001164786
COALCREEK,70m,DECIDUOUS SHRUBS,max,0.045000002
COALCREEK,70m,DECIDUOUS SHRUBS,mean,0.045000002
COALCREEK,70m,EVERGREEN SHRUBS,max,0.039999999
COALCREEK,70m,EVERGREEN SHRUBS,mean,0.011875
COALCREEK,70m,GRAMINOIDS,max,0.039999999
COALCREEK,70m,GRAMINOIDS,mean,0.011403509
COALCREEK,70m,LICHENS,max,0.044
COALCREEK,70m,LICHENS,mean,0.007718355
COALCREEK,70m,NON VEGETATED,max,0.035
COALCREEK,70m,NON VEGETATED,mean,0.004353333
COALCREEK,80m,DECIDUOUS SHRUBS,max,0.044
COALCREEK,80m,DECIDUOUS SHRUBS,mean,0.028222222
COALCREEK,80m,EVERGREEN SHRUBS,max,0.044
COALCREEK,80m,EVERGREEN SHRUBS,mean,0.017473684
COALCREEK,80m,GRAMINOIDS,max,0.014
COALCREEK,80m,GRAMINOIDS,mean,0.009647059
COALCREEK,80m,LICHENS,max,0.018999999
COALCREEK,80m,LICHENS,mean,0.009677419
COALCREEK,80m,NON VEGETATED,max,0.034000002
COALCREEK,80m,NON VEGETATED,mean,0.00297006
COALCREEK,90m,EVERGREEN SHRUBS,max,0.023
COALCREEK,90m,EVERGREEN SHRUBS,mean,0.007625731
COALCREEK,90m,LICHENS,max,0.030999999
COALCREEK,90m,LICHENS,mean,0.003583333
COALCREEK,90m,NON VEGETATED,max,0.021
COALCREEK,90m,NON VEGETATED,mean,0.001285714
DEW,0m,DECIDUOUS SHRUBS,max,0.043000001
DEW,0m,DECIDUOUS SHRUBS,mean,0.030196429
DEW,0m,EVERGREEN SHRUBS,max,0.035999998
DEW,0m,EVERGREEN SHRUBS,mean,0.017631579
DEW,0m,FORBS,max,0.039999999
DEW,0m,FORBS,mean,0.019787879
DEW,0m,GRAMINOIDS,max,0.039999999
DEW,0m,GRAMINOIDS,mean,0.018683761
DEW,0m,LICHENS,max,0.030999999
DEW,0m,LICHENS,mean,0.005826087
DEW,0m,NON VEGETATED,max,0.041000001
DEW,0m,NON VEGETATED,mean,0.004944812
DEW,10m,DECIDUOUS SHRUBS,max,0.108159781
DEW,10m,DECIDUOUS SHRUBS,mean,0.026611581
DEW,10m,EVERGREEN SHRUBS,max,0.087450668
DEW,10m,EVERGREEN SHRUBS,mean,0.02573846
DEW,10m,FORBS,max,0.023
DEW,10m,FORBS,mean,0.015857143
DEW,10m,GRAMINOIDS,max,0.046
DEW,10m,GRAMINOIDS,mean,0.023035521
DEW,10m,NON VEGETATED,max,0.046
DEW,10m,NON VEGETATED,mean,0.02964
DEW,20m,DECIDUOUS SHRUBS,max,0.055
DEW,20m,DECIDUOUS SHRUBS,mean,0.037756757
DEW,20m,EVERGREEN SHRUBS,max,0.067000002
DEW,20m,EVERGREEN SHRUBS,mean,0.015417339
DEW,20m,FORBS,max,0.009
DEW,20m,FORBS,mean,0.009
DEW,20m,GRAMINOIDS,max,0.068000004
DEW,20m,GRAMINOIDS,mean,0.016469697
DEW,20m,LICHENS,max,0.029999999
DEW,20m,LICHENS,mean,0.012285714
DEW,20m,NON VEGETATED,max,0.027000001
DEW,20m,NON VEGETATED,mean,0.00624
DEW,30m,DECIDUOUS SHRUBS,max,0.041000001
DEW,30m,DECIDUOUS SHRUBS,mean,0.020453416
DEW,30m,EVERGREEN SHRUBS,max,0.017999999
DEW,30m,EVERGREEN SHRUBS,mean,0.012227273
DEW,30m,FORBS,max,0.015
DEW,30m,FORBS,mean,0.008
DEW,30m,GRAMINOIDS,max,0.041000001
DEW,30m,GRAMINOIDS,mean,0.017532787
DEW,30m,LICHENS,max,0.023
DEW,30m,LICHENS,mean,0.007907692
DEW,30m,NON VEGETATED,max,0.034000002
DEW,30m,NON VEGETATED,mean,0.004355301
DEW,40m,DECIDUOUS SHRUBS,max,0.078000002
DEW,40m,DECIDUOUS SHRUBS,mean,0.035720593
DEW,40m,EVERGREEN SHRUBS,max,0.071000002
DEW,40m,EVERGREEN SHRUBS,mean,0.036659169
DEW,40m,FORBS,max,0.068000004
DEW,40m,FORBS,mean,0.041146983
DEW,40m,GRAMINOIDS,max,0.078000002
DEW,40m,GRAMINOIDS,mean,0.039380592
DEW,40m,LICHENS,max,0.017999999
DEW,40m,LICHENS,mean,0.017999999
DEW,40m,NON VEGETATED,max,0.037190001
DEW,40m,NON VEGETATED,mean,0.037190001
DEW,50m,BRYOPHYTES,max,0.005
DEW,50m,BRYOPHYTES,mean,0.005
DEW,50m,DECIDUOUS SHRUBS,max,0.039999999
DEW,50m,DECIDUOUS SHRUBS,mean,0.014299592
DEW,50m,EVERGREEN SHRUBS,max,0.028999999
DEW,50m,EVERGREEN SHRUBS,mean,0.010277778
DEW,50m,FORBS,max,0.011
DEW,50m,FORBS,mean,0.0105
DEW,50m,GRAMINOIDS,max,0.048999999
DEW,50m,GRAMINOIDS,mean,0.025463758
DEW,50m,LICHENS,max,0.028999999
DEW,50m,LICHENS,mean,0.009298851
DEW,50m,NON VEGETATED,max,0.028000001
DEW,50m,NON VEGETATED,mean,0.003946416
DEW,60m,DECIDUOUS SHRUBS,max,0.025
DEW,60m,DECIDUOUS SHRUBS,mean,0.016222222
DEW,60m,EVERGREEN SHRUBS,max,0.050999999
DEW,60m,EVERGREEN SHRUBS,mean,0.025194915
