site_code,quadrat_num,metric,PFT,weight
SWEDE,50m,lwr,EVERGREEN SHRUBS,17.53264682
SWEDE,50m,lwr,FORBS,4.181887294
SWEDE,50m,lwr,GRAMINOIDS,1.820696263
SWEDE,50m,lwr,LICHENS,1.273745919
SWEDE,50m,lwr,NON VEGETATED,0.002224612
SWEDE,40m,lwr,DECIDUOUS SHRUBS,36.40783484
SWEDE,40m,lwr,EVERGREEN SHRUBS,19.146051
SWEDE,40m,lwr,FORBS,0.834266061
SWEDE,40m,lwr,GRAMINOIDS,5.780575322
SWEDE,40m,lwr,LICHENS,0
SWEDE,40m,lwr,NON VEGETATED,0
SWEDE,30m,lwr,BRYOPHYTES,0.156974646
SWEDE,30m,lwr,DECIDUOUS SHRUBS,0.818745528
SWEDE,30m,lwr,EVERGREEN SHRUBS,20.79705188
SWEDE,30m,lwr,FORBS,1.921019138
SWEDE,30m,lwr,GRAMINOIDS,6.964043884
SWEDE,30m,lwr,LICHENS,5.12232267
SWEDE,30m,lwr,NON VEGETATED,0.08119834
SWEDE,20m,lwr,BRYOPHYTES,0.059526046
SWEDE,20m,lwr,DECIDUOUS SHRUBS,0.405999527
SWEDE,20m,lwr,EVERGREEN SHRUBS,4.237476411
SWEDE,20m,lwr,FORBS,1.6988583
SWEDE,20m,lwr,GRAMINOIDS,2.662640054
SWEDE,20m,lwr,LICHENS,4.567037505
SWEDE,20m,lwr,NON VEGETATED,0.389561382
SWEDE,10m,lwr,BRYOPHYTES,0.046716858
SWEDE,10m,lwr,DECIDUOUS SHRUBS,10.1674978
SWEDE,10m,lwr,EVERGREEN SHRUBS,44.01613995
SWEDE,10m,lwr,FORBS,0.797474847
SWEDE,10m,lwr,GRAMINOIDS,8.764436054
SWEDE,10m,lwr,LICHENS,0.233693348
SWEDE,0m,lwr,DECIDUOUS SHRUBS,3.977626656
SWEDE,0m,lwr,EVERGREEN SHRUBS,21.12593298
SWEDE,0m,lwr,FORBS,0.684152224
SWEDE,0m,lwr,GRAMINOIDS,3.773007469
SWEDE,0m,lwr,LICHENS,0.368162461
SWEDE,0m,lwr,NON VEGETATED,0.012934654
SWEDE,90m,upr,BRYOPHYTES,0.687577373
SWEDE,90m,upr,DECIDUOUS SHRUBS,11.50923038
SWEDE,90m,upr,EVERGREEN SHRUBS,24.52175105
SWEDE,90m,upr,FORBS,24.76630952
SWEDE,90m,upr,GRAMINOIDS,3.004562468
SWEDE,90m,upr,LICHENS,3.977626414
SWEDE,90m,upr,NON VEGETATED,0.330798473
SWEDE,80m,upr,BRYOPHYTES,1.333938004
SWEDE,80m,upr,DECIDUOUS SHRUBS,9.329664838
SWEDE,80m,upr,EVERGREEN SHRUBS,39.92210795
SWEDE,80m,upr,FORBS,18.17815957
SWEDE,80m,upr,GRAMINOIDS,11.33949426
SWEDE,80m,upr,LICHENS,1.445756005
SWEDE,80m,upr,NON VEGETATED,0.05490572
SWEDE,70m,upr,BRYOPHYTES,1.251310883
SWEDE,70m,upr,DECIDUOUS SHRUBS,19.6751203
SWEDE,70m,upr,EVERGREEN SHRUBS,35.15298829
SWEDE,70m,upr,FORBS,22.80322858
SWEDE,70m,upr,GRAMINOIDS,14.9912876
SWEDE,70m,upr,LICHENS,0.022064917
SWEDE,60m,upr,BRYOPHYTES,0.306657267
SWEDE,60m,upr,DECIDUOUS SHRUBS,24.25037289
SWEDE,60m,upr,EVERGREEN SHRUBS,38.96642639
SWEDE,60m,upr,FORBS,18.73009552
SWEDE,60m,upr,GRAMINOIDS,4.652700229
SWEDE,60m,upr,LICHENS,1.770334058
SWEDE,60m,upr,NON VEGETATED,0.096117731
SWEDE,50m,upr,BRYOPHYTES,0.273805983
SWEDE,50m,upr,DECIDUOUS SHRUBS,15.93248728
SWEDE,50m,upr,EVERGREEN SHRUBS,32.27477102
SWEDE,50m,upr,FORBS,15.38156295
SWEDE,50m,upr,GRAMINOIDS,2.627822032
SWEDE,50m,upr,LICHENS,6.714334524
SWEDE,50m,upr,NON VEGETATED,0.003930823
SWEDE,40m,upr,DECIDUOUS SHRUBS,79.49350059
SWEDE,40m,upr,EVERGREEN SHRUBS,34.06981141
SWEDE,40m,upr,FORBS,2.367603932
SWEDE,40m,upr,GRAMINOIDS,9.103950782
SWEDE,40m,upr,LICHENS,0
SWEDE,40m,upr,NON VEGETATED,0
SWEDE,30m,upr,BRYOPHYTES,0.624937349
SWEDE,30m,upr,DECIDUOUS SHRUBS,2.096826487
SWEDE,30m,upr,EVERGREEN SHRUBS,38.8778122
SWEDE,30m,upr,FORBS,4.953975925
SWEDE,30m,upr,GRAMINOIDS,12.64477478
SWEDE,30m,upr,LICHENS,26.0109264
SWEDE,30m,upr,NON VEGETATED,0.113993868
SWEDE,20m,upr,BRYOPHYTES,0.386083166
SWEDE,20m,upr,DECIDUOUS SHRUBS,0.954519391
SWEDE,20m,upr,EVERGREEN SHRUBS,9.63616686
SWEDE,20m,upr,FORBS,6.067868542
SWEDE,20m,upr,GRAMINOIDS,4.753259878
SWEDE,20m,upr,LICHENS,24.46202836
SWEDE,20m,upr,NON VEGETATED,1.725033249
SWEDE,10m,upr,BRYOPHYTES,0.131682578
SWEDE,10m,upr,DECIDUOUS SHRUBS,19.82373628
SWEDE,10m,upr,EVERGREEN SHRUBS,78.48746859
SWEDE,10m,upr,FORBS,1.862400336
SWEDE,10m,upr,GRAMINOIDS,15.46657835
SWEDE,10m,upr,LICHENS,1.044433114
SWEDE,0m,upr,BRYOPHYTES,0.058884905
SWEDE,0m,upr,DECIDUOUS SHRUBS,8.745741075
SWEDE,0m,upr,EVERGREEN SHRUBS,37.36155518
SWEDE,0m,upr,FORBS,1.703118155
SWEDE,0m,upr,GRAMINOIDS,6.138545651
SWEDE,0m,upr,LICHENS,1.640527693
SWEDE,0m,upr,NON VEGETATED,0.052319489
THISTLE,90m,ci,BRYOPHYTES,0.235245109
THISTLE,90m,ci,DECIDUOUS SHRUBS,0.209073145
THISTLE,90m,ci,EVERGREEN SHRUBS,2.31726259
THISTLE,90m,ci,FORBS,0.045890642
THISTLE,90m,ci,GRAMINOIDS,0.228725286
THISTLE,90m,ci,LICHENS,23.27290263
THISTLE,90m,ci,NON VEGETATED,0.883907928
THISTLE,80m,ci,BRYOPHYTES,0.100953077
THISTLE,80m,ci,DECIDUOUS SHRUBS,1.873296385
THISTLE,80m,ci,EVERGREEN SHRUBS,13.74140688
THISTLE,80m,ci,FORBS,0.032723229
THISTLE,80m,ci,GRAMINOIDS,4.223293856
THISTLE,80m,ci,LICHENS,7.769661842
THISTLE,80m,ci,NON VEGETATED,0.453591599
THISTLE,80m,ci,TREES,2.761424382
THISTLE,70m,ci,BRYOPHYTES,0.339798751
THISTLE,70m,ci,EVERGREEN SHRUBS,7.177214617
THISTLE,70m,ci,GRAMINOIDS,2.987340792
THISTLE,70m,ci,LICHENS,6.448873865
THISTLE,70m,ci,NON VEGETATED,0.089826791
THISTLE,70m,ci,TREES,0
THISTLE,60m,ci,DECIDUOUS SHRUBS,4.324283708
THISTLE,60m,ci,EVERGREEN SHRUBS,15.39486085
THISTLE,60m,ci,FORBS,0.717265897
THISTLE,60m,ci,GRAMINOIDS,1.800825358
THISTLE,60m,ci,LICHENS,49.33707656
THISTLE,60m,ci,NON VEGETATED,0.289271779
THISTLE,60m,ci,TREES,0.821019337
THISTLE,50m,ci,BRYOPHYTES,0.242491595
THISTLE,50m,ci,DECIDUOUS SHRUBS,15.90737397
THISTLE,50m,ci,EVERGREEN SHRUBS,21.43352513
THISTLE,50m,ci,FORBS,0.745691409
THISTLE,50m,ci,GRAMINOIDS,2.237157224
THISTLE,50m,ci,NON VEGETATED,0.100896623
THISTLE,50m,ci,TREES,0.734216082
THISTLE,40m,ci,BRYOPHYTES,0.19418993
THISTLE,40m,ci,DECIDUOUS SHRUBS,12.2578679
THISTLE,40m,ci,EVERGREEN SHRUBS,17.09984572
THISTLE,40m,ci,FORBS,0.162296176
THISTLE,40m,ci,GRAMINOIDS,3.877437877
THISTLE,40m,ci,LICHENS,6.633442596
THISTLE,40m,ci,TREES,0.634395181
THISTLE,30m,ci,BRYOPHYTES,0.115618529
THISTLE,30m,ci,DECIDUOUS SHRUBS,12.51884564
THISTLE,30m,ci,EVERGREEN SHRUBS,20.38974146
THISTLE,30m,ci,FORBS,0.230018023
THISTLE,30m,ci,GRAMINOIDS,2.145204773
THISTLE,30m,ci,LICHENS,7.061044325
THISTLE,30m,ci,NON VEGETATED,0.493541462
THISTLE,30m,ci,TREES,1.079740129
THISTLE,20m,ci,BRYOPHYTES,0.012331031
THISTLE,20m,ci,DECIDUOUS SHRUBS,2.968659305
THISTLE,20m,ci,EVERGREEN SHRUBS,18.94883539
THISTLE,20m,ci,FORBS,1.692555375
THISTLE,20m,ci,GRAMINOIDS,8.482217083
THISTLE,20m,ci,LICHENS,5.764951183
THISTLE,20m,ci,TREES,0.718618754
THISTLE,10m,ci,DECIDUOUS SHRUBS,0.053570755
THISTLE,10m,ci,EVERGREEN SHRUBS,7.83957184
THISTLE,10m,ci,FORBS,6.546627803
THISTLE,10m,ci,GRAMINOIDS,4.234479443
THISTLE,10m,ci,LICHENS,58.4467652
THISTLE,10m,ci,NON VEGETATED,0.192036822
THISTLE,10m,ci,TREES,0
THISTLE,0m,ci,DECIDUOUS SHRUBS,0.051435976
THISTLE,0m,ci,EVERGREEN SHRUBS,1.186114014
THISTLE,0m,ci,GRAMINOIDS,2.533249437
THISTLE,0m,ci,LICHENS,48.53506573
THISTLE,0m,ci,NON VEGETATED,0.264224311
THISTLE,90m,fit,BRYOPHYTES,0.296831682
THISTLE,90m,fit,DECIDUOUS SHRUBS,0.185366043
THISTLE,90m,fit,EVERGREEN SHRUBS,3.492106892
THISTLE,90m,fit,FORBS,0.036492087
THISTLE,90m,fit,GRAMINOIDS,0.188285341
THISTLE,90m,fit,LICHENS,25.4358858
THISTLE,90m,fit,NON VEGETATED,0.718475085
THISTLE,80m,fit,BRYOPHYTES,0.290548473
THISTLE,80m,fit,DECIDUOUS SHRUBS,3.410443777
THISTLE,80m,fit,EVERGREEN SHRUBS,23.43857878
THISTLE,80m,fit,FORBS,0.076634312
THISTLE,80m,fit,GRAMINOIDS,8.327810741
THISTLE,80m,fit,LICHENS,8.075647052
THISTLE,80m,fit,NON VEGETATED,0.675446074
THISTLE,80m,fit,TREES,3.20771047
THISTLE,70m,fit,BRYOPHYTES,0.317739498
THISTLE,70m,fit,EVERGREEN SHRUBS,11.39646998
THISTLE,70m,fit,GRAMINOIDS,7.088829195
THISTLE,70m,fit,LICHENS,7.224026534
THISTLE,70m,fit,NON VEGETATED,0.144638073
THISTLE,70m,fit,TREES,0
THISTLE,60m,fit,DECIDUOUS SHRUBS,6.033798708
THISTLE,60m,fit,EVERGREEN SHRUBS,24.56738756
THISTLE,60m,fit,FORBS,0.359580556
THISTLE,60m,fit,GRAMINOIDS,2.693816979
THISTLE,60m,fit,LICHENS,55.29862856
THISTLE,60m,fit,NON VEGETATED,0.327441109
THISTLE,60m,fit,TREES,0.911068365
THISTLE,50m,fit,BRYOPHYTES,0.417299278
THISTLE,50m,fit,DECIDUOUS SHRUBS,28.6043274
THISTLE,50m,fit,EVERGREEN SHRUBS,36.3917797
THISTLE,50m,fit,FORBS,0.728814259
THISTLE,50m,fit,GRAMINOIDS,4.0977506
THISTLE,50m,fit,NON VEGETATED,0.062075049
THISTLE,50m,fit,TREES,1.417769749
THISTLE,40m,fit,BRYOPHYTES,0.485028572
THISTLE,40m,fit,DECIDUOUS SHRUBS,21.21040377
THISTLE,40m,fit,EVERGREEN SHRUBS,28.80105395
THISTLE,40m,fit,FORBS,0.129057378
THISTLE,40m,fit,GRAMINOIDS,7.807275175
THISTLE,40m,fit,LICHENS,7.133621612
THISTLE,40m,fit,TREES,1.18151514
THISTLE,30m,fit,BRYOPHYTES,0.388230845
THISTLE,30m,fit,DECIDUOUS SHRUBS,20.67651573
THISTLE,30m,fit,EVERGREEN SHRUBS,34.23904745
THISTLE,30m,fit,FORBS,0.342086039
THISTLE,30m,fit,GRAMINOIDS,4.158204256
THISTLE,30m,fit,LICHENS,8.215562691
THISTLE,30m,fit,NON VEGETATED,0.741580626
THISTLE,30m,fit,TREES,1.632636856
THISTLE,20m,fit,BRYOPHYTES,1.066558555
THISTLE,20m,fit,DECIDUOUS SHRUBS,5.707597423
THISTLE,20m,fit,EVERGREEN SHRUBS,33.40443086
THISTLE,20m,fit,FORBS,1.416253328
THISTLE,20m,fit,GRAMINOIDS,12.93490328
THISTLE,20m,fit,LICHENS,5.361047784
THISTLE,20m,fit,TREES,1.109343456
THISTLE,10m,fit,DECIDUOUS SHRUBS,0.254737005
THISTLE,10m,fit,EVERGREEN SHRUBS,12.69051718
THISTLE,10m,fit,FORBS,5.06010204
THISTLE,10m,fit,GRAMINOIDS,10.75539495
THISTLE,10m,fit,LICHENS,60.33311235
THISTLE,10m,fit,NON VEGETATED,0.204711512
THISTLE,10m,fit,TREES,0.061413512
THISTLE,0m,fit,DECIDUOUS SHRUBS,0.046060089
THISTLE,0m,fit,EVERGREEN SHRUBS,1.933352621
THISTLE,0m,fit,GRAMINOIDS,3.393426304
THISTLE,0m,fit,LICHENS,52.05141749
THISTLE,0m,fit,NON VEGETATED,0.276780559
THISTLE,90m,lwr,BRYOPHYTES,0.173930801
THISTLE,90m,lwr,DECIDUOUS SHRUBS,0.190335095
THISTLE,90m,lwr,EVERGREEN SHRUBS,2.349840103
THISTLE,90m,lwr,FORBS,0.017153628
THISTLE,90m,lwr,GRAMINOIDS,0.168535106
THISTLE,90m,lwr,LICHENS,14.74193318
THISTLE,90m,lwr,NON VEGETATED,0.664936332
THISTLE,80m,lwr,BRYOPHYTES,0.184715479
THISTLE,80m,lwr,DECIDUOUS SHRUBS,2.771951191
THISTLE,80m,lwr,EVERGREEN SHRUBS,16.75629465
THISTLE,80m,lwr,FORBS,0.057746738
THISTLE,80m,lwr,GRAMINOIDS,6.34371534
THISTLE,80m,lwr,LICHENS,4.455750082
THISTLE,80m,lwr,NON VEGETATED,0.514490321
THISTLE,80m,lwr,TREES,2.293618389
THISTLE,70m,lwr,BRYOPHYTES,0.25271283
THISTLE,70m,lwr,EVERGREEN SHRUBS,8.45748665
THISTLE,70m,lwr,GRAMINOIDS,5.384265507
THISTLE,70m,lwr,LICHENS,4.198022324
THISTLE,70m,lwr,NON VEGETATED,0.103301464
THISTLE,70m,lwr,TREES,0.020072721
THISTLE,60m,lwr,DECIDUOUS SHRUBS,4.812361357
THISTLE,60m,lwr,EVERGREEN SHRUBS,17.80357635
THISTLE,60m,lwr,FORBS,0.174464944
THISTLE,60m,lwr,GRAMINOIDS,2.399366905
THISTLE,60m,lwr,LICHENS,31.60027971
THISTLE,60m,lwr,NON VEGETATED,0.187792065
THISTLE,60m,lwr,TREES,0.722200334
THISTLE,50m,lwr,BRYOPHYTES,0.220062081
THISTLE,50m,lwr,DECIDUOUS SHRUBS,20.45500951
THISTLE,50m,lwr,EVERGREEN SHRUBS,26.89576191
THISTLE,50m,lwr,FORBS,0.570214333
THISTLE,50m,lwr,GRAMINOIDS,3.242041963
THISTLE,50m,lwr,NON VEGETATED,0.045226514
THISTLE,50m,lwr,TREES,1.108277738
THISTLE,40m,lwr,BRYOPHYTES,0.443689812
THISTLE,40m,lwr,DECIDUOUS SHRUBS,15.73856172
THISTLE,40m,lwr,EVERGREEN SHRUBS,21.01202192
THISTLE,40m,lwr,FORBS,0.060665272
THISTLE,40m,lwr,GRAMINOIDS,5.652707872
THISTLE,40m,lwr,LICHENS,4.245502143
THISTLE,40m,lwr,TREES,0.813004639
THISTLE,30m,lwr,BRYOPHYTES,0.099664198
THISTLE,30m,lwr,DECIDUOUS SHRUBS,15.99602231
THISTLE,30m,lwr,EVERGREEN SHRUBS,24.78659749
THISTLE,30m,lwr,FORBS,0.237941349
THISTLE,30m,lwr,GRAMINOIDS,2.953253291
THISTLE,30m,lwr,LICHENS,4.878603242
THISTLE,30m,lwr,NON VEGETATED,0.549823946
THISTLE,30m,lwr,TREES,0.675786998
THISTLE,20m,lwr,BRYOPHYTES,0.329011953
THISTLE,20m,lwr,DECIDUOUS SHRUBS,4.47748797
THISTLE,20m,lwr,EVERGREEN SHRUBS,23.5015789
THISTLE,20m,lwr,FORBS,0.912605714
THISTLE,20m,lwr,GRAMINOIDS,9.968283547
THISTLE,20m,lwr,LICHENS,3.437174176
THISTLE,20m,lwr,TREES,0.738087829
THISTLE,10m,lwr,DECIDUOUS SHRUBS,0.171973186
THISTLE,10m,lwr,EVERGREEN SHRUBS,9.424865546
THISTLE,10m,lwr,FORBS,2.356176506
THISTLE,10m,lwr,GRAMINOIDS,7.518662593
THISTLE,10m,lwr,LICHENS,35.52044767
THISTLE,10m,lwr,NON VEGETATED,0.119952284
THISTLE,10m,lwr,TREES,0
THISTLE,0m,lwr,DECIDUOUS SHRUBS,0.026989263
THISTLE,0m,lwr,EVERGREEN SHRUBS,1.457921154
THISTLE,0m,lwr,GRAMINOIDS,2.5951249
THISTLE,0m,lwr,LICHENS,30.26265438
THISTLE,0m,lwr,NON VEGETATED,0.108335788
THISTLE,90m,upr,BRYOPHYTES,0.623978212
THISTLE,90m,upr,DECIDUOUS SHRUBS,0.384867609
THISTLE,90m,upr,EVERGREEN SHRUBS,3.911309378
THISTLE,90m,upr,FORBS,0.10995602
THISTLE,90m,upr,GRAMINOIDS,0.48083248
THISTLE,90m,upr,LICHENS,37.92031254
THISTLE,90m,upr,NON VEGETATED,2.068415423
THISTLE,80m,upr,BRYOPHYTES,1.133822329
THISTLE,80m,upr,DECIDUOUS SHRUBS,3.937784625
THISTLE,80m,upr,EVERGREEN SHRUBS,31.63475894
THISTLE,80m,upr,FORBS,0.024858318
THISTLE,80m,upr,GRAMINOIDS,11.16680516
THISTLE,80m,upr,LICHENS,11.20504208
THISTLE,80m,upr,NON VEGETATED,1.082412329
THISTLE,80m,upr,TREES,4.149149785
THISTLE,70m,upr,BRYOPHYTES,0.579282579
THISTLE,70m,upr,EVERGREEN SHRUBS,15.25475373
THISTLE,70m,upr,GRAMINOIDS,8.628574331
THISTLE,70m,upr,LICHENS,10.51077198
THISTLE,70m,upr,NON VEGETATED,0.485533753
THISTLE,70m,upr,TREES,0
THISTLE,60m,upr,DECIDUOUS SHRUBS,8.099408537
THISTLE,60m,upr,EVERGREEN SHRUBS,33.00538533
THISTLE,60m,upr,FORBS,0.646044485
THISTLE,60m,upr,GRAMINOIDS,3.674534613
THISTLE,60m,upr,LICHENS,83.89651181
THISTLE,60m,upr,NON VEGETATED,0.57175995
THISTLE,60m,upr,TREES,0.491001248
THISTLE,50m,upr,BRYOPHYTES,0.651587956
THISTLE,50m,upr,DECIDUOUS SHRUBS,37.3236453
THISTLE,50m,upr,EVERGREEN SHRUBS,47.23103231
THISTLE,50m,upr,FORBS,1.15837332
THISTLE,50m,upr,GRAMINOIDS,6.051513514
THISTLE,50m,upr,NON VEGETATED,0.106443979
THISTLE,50m,upr,TREES,1.415350188
THISTLE,40m,upr,BRYOPHYTES,0.618521757
THISTLE,40m,upr,DECIDUOUS SHRUBS,28.55843986
THISTLE,40m,upr,EVERGREEN SHRUBS,36.99710474
THISTLE,40m,upr,FORBS,0.222961433
THISTLE,40m,upr,GRAMINOIDS,10.38303562
THISTLE,40m,upr,LICHENS,11.03104101
THISTLE,40m,upr,TREES,1.014524877
THISTLE,30m,upr,BRYOPHYTES,0.391271586
THISTLE,30m,upr,DECIDUOUS SHRUBS,27.38513793
THISTLE,30m,upr,EVERGREEN SHRUBS,45.53272931
THISTLE,30m,upr,FORBS,0.467959359
THISTLE,30m,upr,GRAMINOIDS,5.309610816
THISTLE,30m,upr,LICHENS,11.3849552
THISTLE,30m,upr,NON VEGETATED,1.52280514
THISTLE,30m,upr,TREES,2.216978513
THISTLE,20m,upr,BRYOPHYTES,0.826993439
THISTLE,20m,upr,DECIDUOUS SHRUBS,7.411553871
THISTLE,20m,upr,EVERGREEN SHRUBS,43.70435153
THISTLE,20m,upr,FORBS,2.486387253
THISTLE,20m,upr,GRAMINOIDS,17.81877528
THISTLE,20m,upr,LICHENS,7.821400973
THISTLE,20m,upr,NON VEGETATED,0.163171321
THISTLE,20m,upr,TREES,1.71976503
THISTLE,10m,upr,DECIDUOUS SHRUBS,0.122719228
THISTLE,10m,upr,EVERGREEN SHRUBS,17.10195514
THISTLE,10m,upr,FORBS,8.898706716
THISTLE,10m,upr,GRAMINOIDS,14.55173808
THISTLE,10m,upr,LICHENS,91.33192233
THISTLE,10m,upr,NON VEGETATED,0.311989099
THISTLE,10m,upr,TREES,0.10609889
THISTLE,0m,upr,DECIDUOUS SHRUBS,0.078356111
THISTLE,0m,upr,EVERGREEN SHRUBS,2.654096506
THISTLE,0m,upr,GRAMINOIDS,5.29133147
THISTLE,0m,upr,LICHENS,78.55591436
THISTLE,0m,upr,NON VEGETATED,0.441416437
TOPOFTHEWORLD,90m,ci,DECIDUOUS SHRUBS,52.65223642
TOPOFTHEWORLD,90m,ci,EVERGREEN SHRUBS,4.479479435
TOPOFTHEWORLD,90m,ci,GRAMINOIDS,0.638078665
TOPOFTHEWORLD,90m,ci,LICHENS,5.287298521
TOPOFTHEWORLD,90m,ci,NON VEGETATED,0.692449976
TOPOFTHEWORLD,80m,ci,DECIDUOUS SHRUBS,191.0052845
TOPOFTHEWORLD,80m,ci,EVERGREEN SHRUBS,23.19443317
TOPOFTHEWORLD,80m,ci,GRAMINOIDS,0.28384012
TOPOFTHEWORLD,80m,ci,LICHENS,4.035001329
TOPOFTHEWORLD,80m,ci,NON VEGETATED,1.587657749
TOPOFTHEWORLD,70m,ci,DECIDUOUS SHRUBS,69.01896393
TOPOFTHEWORLD,70m,ci,EVERGREEN SHRUBS,28.12629469
TOPOFTHEWORLD,70m,ci,NON VEGETATED,0.341929212
TOPOFTHEWORLD,60m,ci,DECIDUOUS SHRUBS,70.58293796
TOPOFTHEWORLD,60m,ci,EVERGREEN SHRUBS,81.21708518
TOPOFTHEWORLD,60m,ci,LICHENS,0.010488844
TOPOFTHEWORLD,60m,ci,NON VEGETATED,0.217880473
TOPOFTHEWORLD,50m,ci,BRYOPHYTES,3.274959646
TOPOFTHEWORLD,50m,ci,DECIDUOUS SHRUBS,222.8847348
TOPOFTHEWORLD,50m,ci,EVERGREEN SHRUBS,17.84575655
TOPOFTHEWORLD,50m,ci,LICHENS,0.912871462
TOPOFTHEWORLD,50m,ci,NON VEGETATED,1.010479173
TOPOFTHEWORLD,50m,ci,TREES,3.807894289
TOPOFTHEWORLD,40m,ci,BRYOPHYTES,0
TOPOFTHEWORLD,40m,ci,DECIDUOUS SHRUBS,83.8173234
TOPOFTHEWORLD,40m,ci,EVERGREEN SHRUBS,49.00739494
TOPOFTHEWORLD,40m,ci,LICHENS,0.004078995
TOPOFTHEWORLD,40m,ci,NON VEGETATED,0.795863562
TOPOFTHEWORLD,40m,ci,TREES,0
TOPOFTHEWORLD,30m,ci,DECIDUOUS SHRUBS,158.8446591
TOPOFTHEWORLD,30m,ci,EVERGREEN SHRUBS,77.13828918
TOPOFTHEWORLD,30m,ci,NON VEGETATED,0.840509713
TOPOFTHEWORLD,20m,ci,DECIDUOUS SHRUBS,201.7269249
TOPOFTHEWORLD,20m,ci,EVERGREEN SHRUBS,122.4514197
TOPOFTHEWORLD,20m,ci,NON VEGETATED,0.807819009
TOPOFTHEWORLD,20m,ci,TREES,1.655347914
TOPOFTHEWORLD,10m,ci,DECIDUOUS SHRUBS,131.4884676
TOPOFTHEWORLD,10m,ci,EVERGREEN SHRUBS,2.735968502
TOPOFTHEWORLD,10m,ci,GRAMINOIDS,0.020583823
TOPOFTHEWORLD,10m,ci,LICHENS,8.860504385
TOPOFTHEWORLD,10m,ci,NON VEGETATED,1.703564614
TOPOFTHEWORLD,0m,ci,BRYOPHYTES,0
TOPOFTHEWORLD,0m,ci,DECIDUOUS SHRUBS,74.26490093
TOPOFTHEWORLD,0m,ci,EVERGREEN SHRUBS,18.00720633
TOPOFTHEWORLD,0m,ci,NON VEGETATED,0
TOPOFTHEWORLD,90m,fit,DECIDUOUS SHRUBS,87.78370051
TOPOFTHEWORLD,90m,fit,EVERGREEN SHRUBS,7.318886402
TOPOFTHEWORLD,90m,fit,GRAMINOIDS,0.874659183
TOPOFTHEWORLD,90m,fit,LICHENS,13.07810909
TOPOFTHEWORLD,90m,fit,NON VEGETATED,1.797755786
TOPOFTHEWORLD,80m,fit,DECIDUOUS SHRUBS,318.6945643
TOPOFTHEWORLD,80m,fit,EVERGREEN SHRUBS,38.0597126
TOPOFTHEWORLD,80m,fit,GRAMINOIDS,0.200411662
TOPOFTHEWORLD,80m,fit,LICHENS,10.33141216
TOPOFTHEWORLD,80m,fit,NON VEGETATED,3.000868126
TOPOFTHEWORLD,70m,fit,DECIDUOUS SHRUBS,115.6258069
TOPOFTHEWORLD,70m,fit,EVERGREEN SHRUBS,44.86958347
TOPOFTHEWORLD,70m,fit,NON VEGETATED,0.57205537
TOPOFTHEWORLD,60m,fit,DECIDUOUS SHRUBS,118.0868664
TOPOFTHEWORLD,60m,fit,EVERGREEN SHRUBS,130.0963695
TOPOFTHEWORLD,60m,fit,LICHENS,0.028594216
TOPOFTHEWORLD,60m,fit,NON VEGETATED,0.364519
TOPOFTHEWORLD,50m,fit,BRYOPHYTES,5.381248623
TOPOFTHEWORLD,50m,fit,DECIDUOUS SHRUBS,372.1650242
TOPOFTHEWORLD,50m,fit,EVERGREEN SHRUBS,28.92417229
TOPOFTHEWORLD,50m,fit,LICHENS,1.52725474
TOPOFTHEWORLD,50m,fit,NON VEGETATED,1.683594935
TOPOFTHEWORLD,50m,fit,TREES,6.253174186
TOPOFTHEWORLD,40m,fit,BRYOPHYTES,0
TOPOFTHEWORLD,40m,fit,DECIDUOUS SHRUBS,138.8191019
TOPOFTHEWORLD,40m,fit,EVERGREEN SHRUBS,79.77387068
TOPOFTHEWORLD,40m,fit,LICHENS,0.011119973
TOPOFTHEWORLD,40m,fit,NON VEGETATED,1.323152947
TOPOFTHEWORLD,40m,fit,TREES,0
TOPOFTHEWORLD,30m,fit,DECIDUOUS SHRUBS,264.0140248
TOPOFTHEWORLD,30m,fit,EVERGREEN SHRUBS,125.080951
TOPOFTHEWORLD,30m,fit,NON VEGETATED,1.406192005
TOPOFTHEWORLD,20m,fit,DECIDUOUS SHRUBS,335.5897534
TOPOFTHEWORLD,20m,fit,EVERGREEN SHRUBS,196.6801243
TOPOFTHEWORLD,20m,fit,NON VEGETATED,1.293899775
TOPOFTHEWORLD,20m,fit,TREES,3.931326926
TOPOFTHEWORLD,10m,fit,DECIDUOUS SHRUBS,220.5009972
TOPOFTHEWORLD,10m,fit,EVERGREEN SHRUBS,3.857880493
TOPOFTHEWORLD,10m,fit,GRAMINOIDS,0.01453367
TOPOFTHEWORLD,10m,fit,LICHENS,20.89350985
TOPOFTHEWORLD,10m,fit,NON VEGETATED,3.745920454
TOPOFTHEWORLD,0m,fit,BRYOPHYTES,0.058069151
TOPOFTHEWORLD,0m,fit,DECIDUOUS SHRUBS,124.2377272
TOPOFTHEWORLD,0m,fit,EVERGREEN SHRUBS,28.78442987
TOPOFTHEWORLD,0m,fit,NON VEGETATED,0
TOPOFTHEWORLD,90m,lwr,DECIDUOUS SHRUBS,63.69325214
TOPOFTHEWORLD,90m,lwr,EVERGREEN SHRUBS,5.250579611
TOPOFTHEWORLD,90m,lwr,GRAMINOIDS,0.554972956
TOPOFTHEWORLD,90m,lwr,LICHENS,10.71087076
TOPOFTHEWORLD,90m,lwr,NON VEGETATED,1.115580163
TOPOFTHEWORLD,80m,lwr,DECIDUOUS SHRUBS,230.4250003
